Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
0.98989284, 2020-2039, Ensemble (90th Percentile), Sep Average, Sierra Leone, SLE
1.1471391, 2020-2039, Ensemble (90th Percentile), Oct Average, Sierra Leone, SLE
1.2053635, 2020-2039, Ensemble (90th Percentile), Nov Average, Sierra Leone, SLE
1.5120356, 2020-2039, Ensemble (90th Percentile), Dec Average, Sierra Leone, SLE
0.31014022, 2020-2039, Ensemble (10th Percentile), Jan Average, Singapore, SGP
0.44785485, 2020-2039, Ensemble (10th Percentile), Feb Average, Singapore, SGP
0.429611, 2020-2039, Ensemble (10th Percentile), Mar Average, Singapore, SGP
0.51294434, 2020-2039, Ensemble (10th Percentile), Apr Average, Singapore, SGP
0.4673728, 2020-2039, Ensemble (10th Percentile), May Average, Singapore, SGP
0.4788338, 2020-2039, Ensemble (10th Percentile), Jun Average, Singapore, SGP
0.47643265, 2020-2039, Ensemble (10th Percentile), Jul Average, Singapore, SGP
0.48159993, 2020-2039, Ensemble (10th Percentile), Aug Average, Singapore, SGP
0.45931974, 2020-2039, Ensemble (10th Percentile), Sep Average, Singapore, SGP
0.5130274, 2020-2039, Ensemble (10th Percentile), Oct Average, Singapore, SGP
0.4787089, 2020-2039, Ensemble (10th Percentile), Nov Average, Singapore, SGP
